"Time","Perspiration","Speed","Acceleration","Braking","Steering","Phase","Activity","Failure","Distance"
0,0.00374878131164802,0,2.43274992971429,0,41.3809996485714,0,0,0,-7.949302782
1,0.00376615647889634,0,2.46629906985714,0.00118096328571429,40.3853592857143,0,0,0,-7.94914399
2,0.00379361819853381,0,2.4651503215,3.1023766285,38.9774899,0,0,0,-7.948885953
3,0.00377247026077346,4.43142857142857e-06,2.46119724742857,29.0080176414286,38.9732744728571,0,0,0,-7.94898772071429
4,0.00375238986343036,0.003353272125,2.38416963425,27.36215105875,38.93255920625,0,0,0,-7.949021928375
5,0.00378265033663695,0.263263652571429,5.42385655314286,0.0763160571428571,131.327577275714,0,0,0,-7.90620436442857
6,0.00383255320130367,0.885362098125,11.02726754225,0.00052000575,279.7156667625,0,0,0,-7.663602052125
7,0.00388518516155159,2.071065131,14.5009470785714,0,295.378286471429,0,0,0,-7.01127306071429
8,0.00393840469814195,3.55525600625,17.96528426625,0,152.74330477875,0,0,0,-5.7483918685
9,0.00399129368090064,5.56028874028571,19.9447519057143,0,-20.3691612291429,0,0,0,-3.728843941
10,0.00404266912307803,7.689167106375,19.81721316375,0,-77.93240486375,0,0,0,-0.75017355775
11,0.00408882226077869,9.40239674614286,20.3608141914286,0,-74.9654885842857,0,0,0,3.09668701842857
12,0.00409870561537081,10.99944591375,21.46995595875,0,-16.651429099875,0,0,0,7.676679290125
13,0.00405839608509909,12.7421806671429,21.3112980414286,0,16.7160921047143,0,0,0,12.99033449
14,0.00400735234046506,14.35171853125,23.8361217425,0,22.002674715,0,0,0,19.10078509875
15,0.00395406001989968,16.0488296342857,23.0055555342857,0,16.7847529728571,0,0,0,25.9463461342857
16,0.0038998128664087,17.398496375,21.37701617,0,10.186081014875,0,0,0,33.52918329875
17,0.00384517886980905,18.4051856585714,24.5858259842857,0,9.00799066185714,0,0,0,41.59539619
18,0.003790478422237,19.96485866375,26.0043483425,0,7.551344943125,0,0,0,50.24512621375
19,0.00373604503243997,21.6945529357143,26.1561757814286,0,7.45030433842857,0,0,0,59.6457508528571
20,0.00368250612540633,23.264688875,25.07093658,0,2.238354501875,0,0,0,69.8185255975
21,0.0036316436233066,24.5410420714286,24.2361207957143,0,2.54433451671429,0,0,0,80.6133081514286
22,0.00359940315453293,25.82946039375,23.14225487875,0,2.99903717675,0,0,0,91.983717725
23,0.00362004249151749,27.1656070771429,23.0249006528571,0,2.99811148314286,0,0,0,103.956300248571
24,0.00364924401751372,28.31240291875,21.11931293725,0,2.998074051,0.625,1.25,0,116.4997392875
25,0.00365813069819913,28.81618969,18.967658061,0,2.99811148314286,1,2,0,129.447479957143
26,0.00363105341404604,29.25915497125,20.76227611375,0,2.998074051,1,2,0,142.5356512875
27,0.00358320703230429,29.9488467642857,21.9708193714286,0,2.99811148314286,1,2,0,155.908874714286
28,0.0035331329068968,30.63766063875,20.79687873875,0,2.998074051,1,2,0,169.6030531625
