"Time","Perspiration","Speed","Acceleration","Steering","Phase","Activity","Failure","Distance","ppNormalized","ppLogNormalized","Subject","Speed_u","Speed_std","Acc_u","Acc_std","Steering_u","Steering_std","ppNext"
3,0.00389096714285714,0,1.92267784271429,38.9754492828571,0,0,0,-0.0111957538571429,0.000545865303518905,0.151160607017501,"01",0,0,1.926145322625,0.00174881030404624,38.9817254939286,0.00956408439076571,0.208053741792927
4,0.00395907925,0,1.902628316875,38.974962665,0,0,0,-0.011195614125,0.000613977410661765,0.168514342608953,"01",0,0,1.9249894959881,0.00235307764077066,38.9796334235714,0.00767242662100121,0.228411573146824
5,0.00404904928571429,0,1.897360365,38.9754492828571,0,0,0,-0.0111957538571429,0.000703947446376055,0.190984965736458,"01",0,0,1.91939920120982,0.0113444655708262,38.9784657339286,0.00668566251350675,0.24584914410002
6,0.004180675625,0,1.912140757875,38.974962665,0,0,0,-0.011209602875,0.000835573785661764,0.222975721915873,"01",0,0,1.91499143396786,0.0139163477468919,38.9778624437143,0.00594502799376703,0.25489224672429
7,0.00429898742857143,0,1.84142178214286,38.9754492828571,0,0,0,-0.00700825414285714,0.000953885589233195,0.250882368248738,"01",0,0,1.91243784014286,0.0127654649781679,38.9751573121428,0.000266531577218083,0.253881982410166
8,0.00435489975,1.5542625e-05,1.775621534625,38.98309638625,0,0,0,-0.002298219625,0.00100979791066176,0.263804445230038,"01",0,0,1.89524581292143,0.0315988702642612,38.9752546357143,0.000266531577218083,0.24708437710521
9,0.00439648228571429,0.0393208298571429,1.82557167285714,36.37788806,0,0,0,-0.00779993257142857,0.00105138044637605,0.273307595140886,"01",3.108525e-06,6.95087320975753e-06,1.86583455130357,0.0575028141866235,38.9767840563928,0.00353707796849364,0.242782257548418
10,0.0043957445,0.700750413125,4.726830633625,-56.693386033375,0,0,0,0.132417758375,0.00105064266066176,0.27313976832813,"01",0.00786727449642858,0.0175830732681804,1.8504232225,0.0554663579927808,38.4573691353928,1.16247019590775,0.240976792333076
11,0.00427481457142857,1.60604693557143,8.57592567614286,-86.9662551171429,0,0,0,0.612761351285714,0.000929712732090335,0.245243581482075,"01",0.148017357121429,0.309455804336832,2.416317276225,1.29254034431213,19.3236020721464,42.5096987163525,0.238800554906951
12,0.00415541075,2.445494376625,2.907281286625,-87.69555479875,0,0,0,1.488934178375,0.000810308910661764,0.216914136031127,"01",0.469226744235715,0.701982076182367,3.74907425987857,2.97859102420903,-5.86464148428216,61.1706989511718,0.239632246797909
