"Time","Perspiration","Speed","Acceleration","Steering","Phase","Activity","Failure","Distance","ppNormalized","ppLogNormalized","Subject","Speed_u","Speed_std","Acc_u","Acc_std","Steering_u","Steering_std","ppNext"
3,0.00427118671428571,0.00119836071428571,1.54843452557143,-0.000305430714285714,0,0,0,11.5764094314286,0.000926084874947475,0.244394562823034,"01",0.00086284767857143,0.00118744467018471,1.55517269170535,0.000306644520197068,0.710372480839285,1.025057257085,0.243333171453154
4,0.00421116675,3.82625e-20,1.428099675,0,0,0,0,11.5762648975,0.000866064910661765,0.230242602558001,"01",0.000974685357142857,0.000861704950327994,1.55292663632738,0.00389632002197902,0.473479843654761,0.832901887864367,0.237474387862699
5,0.00426540414285714,0,1.35485342128571,0.000812366285714286,0,0,0,11.5764094314286,0.000920302303518904,0.243039789641489,"01",0.000731014017857143,0.000855877620128615,1.52171989599553,0.0624945072922354,0.355109882741071,0.72008992062949,0.229061339528787
6,0.004314450625,0,1.3422789035,-1.091083087375,0,0,0,11.5762648975,0.000969348785661764,0.254472853856329,"01",0.000584811214285714,0.000810105656281016,1.48834660105357,0.0921849047170489,0.28425037945,0.643430234273636,0.214220729056047
7,0.00430511671428571,9.47808571428571e-05,1.34867176614286,-10.3945080882857,0,0,0,11.5763908857143,0.000960014874947475,0.252307103818379,"01",0.000487342678571428,0.000762900801019712,1.46400198479464,0.101756608487704,0.0550281349791665,0.804026739147038,0.193668771848715
8,0.004233543125,0.241414727875,2.41248764375,-19.1228572125,0,0,0,11.60393717,0.000888441285661765,0.235542116021694,"01",0.000431262418367347,0.000712060153771436,1.44752623927296,0.102610058681237,-1.43776275405867,4.01717416846886,0.169032984897258
9,0.00412365128571429,1.16232790714286,15.8812782728571,-46.2422741471429,0,0,0,11.8917741228571,0.000778549446376055,0.209241861280303,"01",0.0305541956004464,0.0852030716863521,1.56814641483259,0.354144773255518,-3.64839956136384,7.27513745626033,0.143478483920405
10,0.00400387025,3.4055445445,21.8901994775,-51.7981033625,0,0,0,12.8627072,0.000658768410661765,0.179764312554527,"01",0.15630683021627,0.385584807807671,3.15849439905753,4.78253087849167,-8.38105229311707,15.7446400021051,0.119660920167446
11,0.00390201571428571,6.91466768085714,22.7755940914286,-14.69220041,0,0,0,15.1546533814286,0.000556913874947475,0.153996126805048,"01",0.481230601644643,1.08991316186342,5.03166490690178,7.44438573289356,-12.7227574000554,20.2201379310945,0.0993204110698181
12,0.00381392275,10.18119807675,24.30368043375,-8.905069429,0,0,0,19.07144687625,0.000468820910661765,0.131161110612342,"01",1.17252711994464,2.28695462208674,7.15372872991607,9.16816883988144,-14.3354971828982,19.5990575925021,0.0820552923796432
